"Token","FreqLabour","FreqLibdem","c","d","GStat","Association"
"tax",30,36,26010,23551,1.30302075121342,"libdem"
"links",1,3,26039,23584,1.25425482669729,"libdem"
"trust",1,3,26039,23584,1.25425482669729,"libdem"
"relevant",1,3,26039,23584,1.25425482669729,"libdem"
"producing",1,3,26039,23584,1.25425482669729,"libdem"
"course",1,3,26039,23584,1.25425482669729,"libdem"
"exercise",1,3,26039,23584,1.25425482669729,"libdem"
"visas",1,3,26039,23584,1.25425482669729,"libdem"
"trials",1,3,26039,23584,1.25425482669729,"libdem"
"gp",1,3,26039,23584,1.25425482669729,"libdem"
"withdraw",1,3,26039,23584,1.25425482669729,"libdem"
"improvement",1,3,26039,23584,1.25425482669729,"libdem"
"reduction",1,3,26039,23584,1.25425482669729,"libdem"
"consultation",1,3,26039,23584,1.25425482669729,"libdem"
"two-state",1,3,26039,23584,1.25425482669729,"libdem"
"diesel",1,3,26039,23584,1.25425482669729,"libdem"
"ofcom",1,3,26039,23584,1.25425482669729,"libdem"
"letting",1,3,26039,23584,1.25425482669729,"libdem"
"press",1,3,26039,23584,1.25425482669729,"libdem"
"divisive",1,3,26039,23584,1.25425482669729,"libdem"
"release",1,3,26039,23584,1.25425482669729,"libdem"
"running",1,3,26039,23584,1.25425482669729,"libdem"
"championing",1,3,26039,23584,1.25425482669729,"libdem"
"impacts",1,3,26039,23584,1.25425482669729,"libdem"
"commonwealth",1,3,26039,23584,1.25425482669729,"libdem"
"fighting",1,3,26039,23584,1.25425482669729,"libdem"
"efficiently",1,3,26039,23584,1.25425482669729,"libdem"
"voting",1,3,26039,23584,1.25425482669729,"libdem"
"undermine",1,3,26039,23584,1.25425482669729,"libdem"
"english",1,3,26039,23584,1.25425482669729,"libdem"
"zones",1,3,26039,23584,1.25425482669729,"libdem"
"goals",1,3,26039,23584,1.25425482669729,"libdem"
"greatest",1,3,26039,23584,1.25425482669729,"libdem"
"grammar",1,3,26039,23584,1.25425482669729,"libdem"
"resilience",1,3,26039,23584,1.25425482669729,"libdem"
"phone",1,3,26039,23584,1.25425482669729,"libdem"
"light",1,3,26039,23584,1.25425482669729,"libdem"
"moving",1,3,26039,23584,1.25425482669729,"libdem"
"retaining",1,3,26039,23584,1.25425482669729,"libdem"
"included",1,3,26039,23584,1.25425482669729,"libdem"
"happen",1,3,26039,23584,1.25425482669729,"libdem"
"stakeholders",1,3,26039,23584,1.25425482669729,"libdem"
"remaining",1,3,26039,23584,1.25425482669729,"libdem"
"succeed",1,3,26039,23584,1.25425482669729,"libdem"
"expenditure",1,3,26039,23584,1.25425482669729,"libdem"
"tidal",1,3,26039,23584,1.25425482669729,"libdem"
"sources",1,3,26039,23584,1.25425482669729,"libdem"
"targeting",1,3,26039,23584,1.25425482669729,"libdem"
"abroad",1,3,26039,23584,1.25425482669729,"libdem"
"blood",1,3,26039,23584,1.25425482669729,"libdem"
"could",1,3,26039,23584,1.25425482669729,"libdem"
"female",1,3,26039,23584,1.25425482669729,"libdem"
"takes",1,3,26039,23584,1.25425482669729,"libdem"
"reduced",1,3,26039,23584,1.25425482669729,"libdem"
"obligation",1,3,26039,23584,1.25425482669729,"libdem"
"employee",1,3,26039,23584,1.25425482669729,"libdem"
"corbyn",1,3,26039,23584,1.25425482669729,"libdem"
"houses",1,3,26039,23584,1.25425482669729,"libdem"
"lords",1,3,26039,23584,1.25425482669729,"libdem"
"critical",1,3,26039,23584,1.25425482669729,"libdem"
"raising",1,3,26039,23584,1.25425482669729,"libdem"
"allies",1,3,26039,23584,1.25425482669729,"libdem"
"hire",1,3,26039,23584,1.25425482669729,"libdem"
"effectively",4,7,26036,23580,1.15261506918909,"libdem"
"using",4,7,26036,23580,1.15261506918909,"libdem"
"markets",4,7,26036,23580,1.15261506918909,"libdem"
"sex",4,7,26036,23580,1.15261506918909,"libdem"
"arms",4,7,26036,23580,1.15261506918909,"libdem"
"bame",4,7,26036,23580,1.15261506918909,"libdem"
"renewable",4,7,26036,23580,1.15261506918909,"libdem"
"given",4,7,26036,23580,1.15261506918909,"libdem"
"five",4,7,26036,23580,1.15261506918909,"libdem"
"'s",95,100,25945,23487,1.10426236732422,"libdem"
"international",24,29,26016,23558,1.09791293004101,"libdem"
"financial",11,17,26029,23570,1.9589631633676,"libdem"
"maintain",11,17,26029,23570,1.9589631633676,"libdem"
"people",101,110,25939,23477,1.7982498234271,"libdem"
"increase",26,31,26014,23556,1.07451991453368,"libdem"
"means",12,17,26028,23570,1.4328581870048,"libdem"
"northern",12,17,26028,23570,1.4328581870048,"libdem"
"within",12,16,26028,23571,1.03821984764446,"libdem"
"you",12,16,26028,23571,1.03821984764446,"libdem"
"value",5,8,26035,23579,1.02747005806306,"libdem"
"tenants",5,8,26035,23579,1.02747005806306,"libdem"
"tackle",9,13,26031,23574,1.1814253145674,"libdem"
"costs",9,13,26031,23574,1.1814253145674,"libdem"
"6",2,2,26038,23585,0.00978554834474946,"libdem"
"contract",2,2,26038,23585,0.00978554834474946,"libdem"
"paternity",2,2,26038,23585,0.00978554834474946,"libdem"
"underpin",2,2,26038,23585,0.00978554834474946,"libdem"
"burden",2,2,26038,23585,0.00978554834474946,"libdem"
"urban",2,2,26038,23585,0.00978554834474946,"libdem"
"deposit",2,2,26038,23585,0.00978554834474946,"libdem"
"incentives",2,2,26038,23585,0.00978554834474946,"libdem"
"shape",2,2,26038,23585,0.00978554834474946,"libdem"
"meaning",2,2,26038,23585,0.00978554834474946,"libdem"
"tb",2,2,26038,23585,0.00978554834474946,"libdem"
"attempts",2,2,26038,23585,0.00978554834474946,"libdem"
"entitlement",2,2,26038,23585,0.00978554834474946,"libdem"
"two-thirds",2,2,26038,23585,0.00978554834474946,"libdem"
"nor",2,2,26038,23585,0.00978554834474946,"libdem"
"cover",2,2,26038,23585,0.00978554834474946,"libdem"
"10,000",2,2,26038,23585,0.00978554834474946,"libdem"
"tests",2,2,26038,23585,0.00978554834474946,"libdem"
"initial",2,2,26038,23585,0.00978554834474946,"libdem"
"crucial",2,2,26038,23585,0.00978554834474946,"libdem"
"fill",2,2,26038,23585,0.00978554834474946,"libdem"
"restorative",2,2,26038,23585,0.00978554834474946,"libdem"
"suspend",2,2,26038,23585,0.00978554834474946,"libdem"
"having",2,2,26038,23585,0.00978554834474946,"libdem"
"engage",2,2,26038,23585,0.00978554834474946,"libdem"
"test",2,2,26038,23585,0.00978554834474946,"libdem"
"decent",2,2,26038,23585,0.00978554834474946,"libdem"
"sell",2,2,26038,23585,0.00978554834474946,"libdem"
"helped",2,2,26038,23585,0.00978554834474946,"libdem"
"fought",2,2,26038,23585,0.00978554834474946,"libdem"
"yemen",2,2,26038,23585,0.00978554834474946,"libdem"
"qualifications",2,2,26038,23585,0.00978554834474946,"libdem"
"stake",2,2,26038,23585,0.00978554834474946,"libdem"
"50",2,2,26038,23585,0.00978554834474946,"libdem"
"experts",2,2,26038,23585,0.00978554834474946,"libdem"
"brussels",2,2,26038,23585,0.00978554834474946,"libdem"
"big",2,2,26038,23585,0.00978554834474946,"libdem"
"old",2,2,26038,23585,0.00978554834474946,"libdem"
"facilities",2,2,26038,23585,0.00978554834474946,"libdem"
"proportion",2,2,26038,23585,0.00978554834474946,"libdem"
"democratically",2,2,26038,23585,0.00978554834474946,"libdem"
"engagement",2,2,26038,23585,0.00978554834474946,"libdem"
"solve",2,2,26038,23585,0.00978554834474946,"libdem"
"availability",2,2,26038,23585,0.00978554834474946,"libdem"
"technological",2,2,26038,23585,0.00978554834474946,"libdem"
"procedures",2,2,26038,23585,0.00978554834474946,"libdem"
"focused",2,2,26038,23585,0.00978554834474946,"libdem"
"sport",2,2,26038,23585,0.00978554834474946,"libdem"
"granted",2,2,26038,23585,0.00978554834474946,"libdem"
"content",2,2,26038,23585,0.00978554834474946,"libdem"
"rich",2,2,26038,23585,0.00978554834474946,"libdem"
"road",2,2,26038,23585,0.00978554834474946,"libdem"
"awareness",2,2,26038,23585,0.00978554834474946,"libdem"
"rest",2,2,26038,23585,0.00978554834474946,"libdem"
"agreed",2,2,26038,23585,0.00978554834474946,"libdem"
"cambridge",2,2,26038,23585,0.00978554834474946,"libdem"
"view",2,2,26038,23585,0.00978554834474946,"libdem"
"uncertainty",2,2,26038,23585,0.00978554834474946,"libdem"
"tirelessly",2,2,26038,23585,0.00978554834474946,"libdem"
"elected",2,2,26038,23585,0.00978554834474946,"libdem"
"deserves",2,2,26038,23585,0.00978554834474946,"libdem"
"looking",2,2,26038,23585,0.00978554834474946,"libdem"
"fuels",2,2,26038,23585,0.00978554834474946,"libdem"
"hospitals",2,2,26038,23585,0.00978554834474946,"libdem"
"lack",2,2,26038,23585,0.00978554834474946,"libdem"
"counselling",2,2,26038,23585,0.00978554834474946,"libdem"
"backed",2,2,26038,23585,0.00978554834474946,"libdem"
"attainment",2,2,26038,23585,0.00978554834474946,"libdem"
"especially",2,2,26038,23585,0.00978554834474946,"libdem"
"package",2,2,26038,23585,0.00978554834474946,"libdem"
"leader",2,2,26038,23585,0.00978554834474946,"libdem"
"concerns",2,2,26038,23585,0.00978554834474946,"libdem"
"transparent",2,2,26038,23585,0.00978554834474946,"libdem"
"arrest",2,2,26038,23585,0.00978554834474946,"libdem"
"entry",2,2,26038,23585,0.00978554834474946,"libdem"
"genuinely",2,2,26038,23585,0.00978554834474946,"libdem"
"electrification",2,2,26038,23585,0.00978554834474946,"libdem"
"carer",2,2,26038,23585,0.00978554834474946,"libdem"
"3,000",2,2,26038,23585,0.00978554834474946,"libdem"
"price",2,2,26038,23585,0.00978554834474946,"libdem"
"firms",2,2,26038,23585,0.00978554834474946,"libdem"
"long-term",14,18,26026,23569,0.975970518713828,"libdem"
"even",6,9,26034,23578,0.937855412488786,"libdem"
"criminal",6,9,26034,23578,0.937855412488786,"libdem"
"europe",6,9,26034,23578,0.937855412488786,"libdem"
"their",94,89,25946,23498,0.0899230166334624,"libdem"
"migration",2,4,26038,23583,0.892256045295198,"libdem"
"purpose",2,4,26038,23583,0.892256045295198,"libdem"
"ambitious",2,4,26038,23583,0.892256045295198,"libdem"
"stage",2,4,26038,23583,0.892256045295198,"libdem"
"stay",2,4,26038,23583,0.892256045295198,"libdem"
"earn",2,4,26038,23583,0.892256045295198,"libdem"
"20",2,4,26038,23583,0.892256045295198,"libdem"
"buildings",2,4,26038,23583,0.892256045295198,"libdem"
"russia",2,4,26038,23583,0.892256045295198,"libdem"
"threaten",2,4,26038,23583,0.892256045295198,"libdem"
"internet",2,4,26038,23583,0.892256045295198,"libdem"
"operate",2,4,26038,23583,0.892256045295198,"libdem"
"register",2,4,26038,23583,0.892256045295198,"libdem"
"space",2,4,26038,23583,0.892256045295198,"libdem"
"attack",2,4,26038,23583,0.892256045295198,"libdem"
"matter",2,4,26038,23583,0.892256045295198,"libdem"
"lose",2,4,26038,23583,0.892256045295198,"libdem"
"once",2,4,26038,23583,0.892256045295198,"libdem"
"unnecessary",2,4,26038,23583,0.892256045295198,"libdem"
"partnerships",2,4,26038,23583,0.892256045295198,"libdem"
"carers",2,4,26038,23583,0.892256045295198,"libdem"
"unless",2,4,26038,23583,0.892256045295198,"libdem"
"efficient",2,4,26038,23583,0.892256045295198,"libdem"
"prevent",7,10,26033,23577,0.870891929567005,"libdem"
"if",7,10,26033,23577,0.870891929567005,"libdem"
"money",7,10,26033,23577,0.870891929567005,"libdem"
"already",7,10,26033,23577,0.870891929567005,"libdem"
"access",35,34,26005,23553,0.0844597852832289,"libdem"
"mental",24,28,26016,23559,0.831823666369713,"libdem"
"responsibility",8,11,26032,23576,0.819277795204733,"libdem"
"targets",8,11,26032,23576,0.819277795204733,"libdem"
"rail",8,11,26032,23576,0.819277795204733,"libdem"
"best",12,11,26028,23576,0.000816605721184749,"libdem"
"eu",30,34,26010,23553,0.803509458698823,"libdem"
"need",45,49,25995,23538,0.797471391431758,"libdem"
"from",77,73,25963,23514,0.0780915359496674,"libdem"
"everyone",9,12,26031,23575,0.778554988157128,"libdem"
"increasing",9,12,26031,23575,0.778554988157128,"libdem"
"`",33,32,26007,23555,0.0755484891756617,"libdem"
"for",327,317,25713,23270,0.751005559040269,"libdem"
"agricultural",3,5,26037,23582,0.722904731111096,"libdem"
"weeks",3,5,26037,23582,0.722904731111096,"libdem"
"actions",3,5,26037,23582,0.722904731111096,"libdem"
"ways",3,5,26037,23582,0.722904731111096,"libdem"
"individuals",3,5,26037,23582,0.722904731111096,"libdem"
"feel",3,5,26037,23582,0.722904731111096,"libdem"
"know",3,5,26037,23582,0.722904731111096,"libdem"
"reach",3,5,26037,23582,0.722904731111096,"libdem"
"however",3,5,26037,23582,0.722904731111096,"libdem"
"deficit",3,5,26037,23582,0.722904731111096,"libdem"
"accessible",3,5,26037,23582,0.722904731111096,"libdem"
"authority",3,5,26037,23582,0.722904731111096,"libdem"
"choose",3,5,26037,23582,0.722904731111096,"libdem"
"defend",3,5,26037,23582,0.722904731111096,"libdem"
"payments",3,5,26037,23582,0.722904731111096,"libdem"
"huge",3,5,26037,23582,0.722904731111096,"libdem"
"sales",3,5,26037,23582,0.722904731111096,"libdem"
"improving",3,5,26037,23582,0.722904731111096,"libdem"
"board",3,5,26037,23582,0.722904731111096,"libdem"
"accountable",3,5,26037,23582,0.722904731111096,"libdem"
"growth",14,17,26026,23570,0.663838832370267,"libdem"
"right",14,17,26026,23570,0.663838832370267,"libdem"
"the",1238,1158,24802,22429,0.648985579312999,"libdem"
"human",16,19,26024,23568,0.640341853507844,"libdem"
"skills",17,20,26023,23567,0.631305164296093,"libdem"
"technologies",4,6,26036,23581,0.625174073908558,"libdem"
"schemes",4,6,26036,23581,0.625174073908558,"libdem"
"advice",4,6,26036,23581,0.625174073908558,"libdem"
"places",4,6,26036,23581,0.625174073908558,"libdem"
"institutions",4,6,26036,23581,0.625174073908558,"libdem"
"basis",4,6,26036,23581,0.625174073908558,"libdem"
"diversity",4,6,26036,23581,0.625174073908558,"libdem"
"welfare",4,6,26036,23581,0.625174073908558,"libdem"
"housebuilding",4,6,26036,23581,0.625174073908558,"libdem"
"employees",4,6,26036,23581,0.625174073908558,"libdem"
"practice",4,6,26036,23581,0.625174073908558,"libdem"
"needs",19,22,26021,23565,0.617327380560868,"libdem"
"these",21,24,26019,23563,0.607593077390679,"libdem"
"would",22,25,26018,23562,0.603977752044504,"libdem"
"than",23,26,26017,23561,0.601060419510266,"libdem"
"every",26,29,26014,23558,0.595733655861453,"libdem"
"good",12,12,26028,23575,0.0587369923439538,"libdem"
"giving",12,12,26028,23575,0.0587369923439538,"libdem"
"balance",5,7,26035,23580,0.562260298450271,"libdem"
"armed",5,7,26035,23580,0.562260298450271,"libdem"
"proper",5,7,26035,23580,0.562260298450271,"libdem"
"individual",5,7,26035,23580,0.562260298450271,"libdem"
"devolution",5,7,26035,23580,0.562260298450271,"libdem"
"introduce",28,27,26012,23560,0.0538448733534407,"libdem"
"this",59,61,25981,23526,0.526027650684705,"libdem"
"without",6,8,26034,23579,0.518963414530374,"libdem"
"long",6,8,26034,23579,0.518963414530374,"libdem"
"allow",6,8,26034,23579,0.518963414530374,"libdem"
"system",42,40,25998,23547,0.0515819604523684,"libdem"
"place",10,10,26030,23577,0.0489435419544707,"libdem"
"air",10,10,26030,23577,0.0489435419544707,"libdem"
"fail",1,1,26039,23586,0.00489257673969432,"libdem"
"helps",1,1,26039,23586,0.00489257673969432,"libdem"
"bold",1,1,26039,23586,0.00489257673969432,"libdem"
"6.1",1,1,26039,23586,0.00489257673969432,"libdem"
"reconciliation",1,1,26039,23586,0.00489257673969432,"libdem"
"restrict",1,1,26039,23586,0.00489257673969432,"libdem"
"unwanted",1,1,26039,23586,0.00489257673969432,"libdem"
"rented",1,1,26039,23586,0.00489257673969432,"libdem"
"trans",1,1,26039,23586,0.00489257673969432,"libdem"
"qualification",1,1,26039,23586,0.00489257673969432,"libdem"
"subsidies",1,1,26039,23586,0.00489257673969432,"libdem"
"claims",1,1,26039,23586,0.00489257673969432,"libdem"
"classes",1,1,26039,23586,0.00489257673969432,"libdem"
"states",1,1,26039,23586,0.00489257673969432,"libdem"
"constructively",1,1,26039,23586,0.00489257673969432,"libdem"
"ivory",1,1,26039,23586,0.00489257673969432,"libdem"
"allowances",1,1,26039,23586,0.00489257673969432,"libdem"
"backing",1,1,26039,23586,0.00489257673969432,"libdem"
"fairness",1,1,26039,23586,0.00489257673969432,"libdem"
"evaluate",1,1,26039,23586,0.00489257673969432,"libdem"
"equipped",1,1,26039,23586,0.00489257673969432,"libdem"
"warfare",1,1,26039,23586,0.00489257673969432,"libdem"
"addressing",1,1,26039,23586,0.00489257673969432,"libdem"
"perpetrators",1,1,26039,23586,0.00489257673969432,"libdem"
"academies",1,1,26039,23586,0.00489257673969432,"libdem"
"religious",1,1,26039,23586,0.00489257673969432,"libdem"
"soon",1,1,26039,23586,0.00489257673969432,"libdem"
"work-related",1,1,26039,23586,0.00489257673969432,"libdem"
"malaria",1,1,26039,23586,0.00489257673969432,"libdem"
"experienced",1,1,26039,23586,0.00489257673969432,"libdem"
"professional",1,1,26039,23586,0.00489257673969432,"libdem"
"challenged",1,1,26039,23586,0.00489257673969432,"libdem"
"strive",1,1,26039,23586,0.00489257673969432,"libdem"
"tolls",1,1,26039,23586,0.00489257673969432,"libdem"
"involvement",1,1,26039,23586,0.00489257673969432,"libdem"
"divisions",1,1,26039,23586,0.00489257673969432,"libdem"
"checks",1,1,26039,23586,0.00489257673969432,"libdem"
"offshore",1,1,26039,23586,0.00489257673969432,"libdem"
"compromised",1,1,26039,23586,0.00489257673969432,"libdem"
"profound",1,1,26039,23586,0.00489257673969432,"libdem"
"commence",1,1,26039,23586,0.00489257673969432,"libdem"
"representative",1,1,26039,23586,0.00489257673969432,"libdem"
"progressive",1,1,26039,23586,0.00489257673969432,"libdem"
"boards",1,1,26039,23586,0.00489257673969432,"libdem"
"corruption",1,1,26039,23586,0.00489257673969432,"libdem"
"strict",1,1,26039,23586,0.00489257673969432,"libdem"
"cash",1,1,26039,23586,0.00489257673969432,"libdem"
"conventional",1,1,26039,23586,0.00489257673969432,"libdem"
"recognised",1,1,26039,23586,0.00489257673969432,"libdem"
"decentralised",1,1,26039,23586,0.00489257673969432,"libdem"
"golden",1,1,26039,23586,0.00489257673969432,"libdem"
"woman",1,1,26039,23586,0.00489257673969432,"libdem"
"clause",1,1,26039,23586,0.00489257673969432,"libdem"
"2019",1,1,26039,23586,0.00489257673969432,"libdem"
"sentence",1,1,26039,23586,0.00489257673969432,"libdem"
"fulfilling",1,1,26039,23586,0.00489257673969432,"libdem"
"exemption",1,1,26039,23586,0.00489257673969432,"libdem"
"debate",1,1,26039,23586,0.00489257673969432,"libdem"
"wanted",1,1,26039,23586,0.00489257673969432,"libdem"
"leveson",1,1,26039,23586,0.00489257673969432,"libdem"
"collectively",1,1,26039,23586,0.00489257673969432,"libdem"
"prophylaxis",1,1,26039,23586,0.00489257673969432,"libdem"
"esteem",1,1,26039,23586,0.00489257673969432,"libdem"
"150",1,1,26039,23586,0.00489257673969432,"libdem"
"ended",1,1,26039,23586,0.00489257673969432,"libdem"
"feasibility",1,1,26039,23586,0.00489257673969432,"libdem"
"cutting-edge",1,1,26039,23586,0.00489257673969432,"libdem"
"really",1,1,26039,23586,0.00489257673969432,"libdem"
"easiest",1,1,26039,23586,0.00489257673969432,"libdem"
"closest",1,1,26039,23586,0.00489257673969432,"libdem"
"follow",1,1,26039,23586,0.00489257673969432,"libdem"
"cycling",1,1,26039,23586,0.00489257673969432,"libdem"
"consent",1,1,26039,23586,0.00489257673969432,"libdem"
"bees",1,1,26039,23586,0.00489257673969432,"libdem"
"gave",1,1,26039,23586,0.00489257673969432,"libdem"
"bovine",1,1,26039,23586,0.00489257673969432,"libdem"
"empty",1,1,26039,23586,0.00489257673969432,"libdem"
"initiative",1,1,26039,23586,0.00489257673969432,"libdem"
"effort",1,1,26039,23586,0.00489257673969432,"libdem"
"expectancy",1,1,26039,23586,0.00489257673969432,"libdem"
"thresholds",1,1,26039,23586,0.00489257673969432,"libdem"
"examples",1,1,26039,23586,0.00489257673969432,"libdem"
"events",1,1,26039,23586,0.00489257673969432,"libdem"
"regenerate",1,1,26039,23586,0.00489257673969432,"libdem"
"structure",1,1,26039,23586,0.00489257673969432,"libdem"
"staying",1,1,26039,23586,0.00489257673969432,"libdem"
"degrees",1,1,26039,23586,0.00489257673969432,"libdem"
"journalists",1,1,26039,23586,0.00489257673969432,"libdem"
"managers",1,1,26039,23586,0.00489257673969432,"libdem"
"pretend",1,1,26039,23586,0.00489257673969432,"libdem"
"equip",1,1,26039,23586,0.00489257673969432,"libdem"
"handing",1,1,26039,23586,0.00489257673969432,"libdem"
"called",1,1,26039,23586,0.00489257673969432,"libdem"
"denied",1,1,26039,23586,0.00489257673969432,"libdem"
