"Token","Freq2001","Freq2017","c","d","GStat","Association"
"creeds",0,1,33909,26039,1.66774248887379,"2017"
"fake",0,1,33909,26039,1.66774248887379,"2017"
"turkey",0,1,33909,26039,1.66774248887379,"2017"
"whichever",0,1,33909,26039,1.66774248887379,"2017"
"warrants",0,1,33909,26039,1.66774248887379,"2017"
"came",0,1,33909,26039,1.66774248887379,"2017"
"demonises",0,1,33909,26039,1.66774248887379,"2017"
"several",0,1,33909,26039,1.66774248887379,"2017"
"trainee",0,1,33909,26039,1.66774248887379,"2017"
"pride",0,1,33909,26039,1.66774248887379,"2017"
"erratic",0,1,33909,26039,1.66774248887379,"2017"
"ebacc",0,1,33909,26039,1.66774248887379,"2017"
"certification",0,1,33909,26039,1.66774248887379,"2017"
"literally",0,1,33909,26039,1.66774248887379,"2017"
"21-year-olds",0,1,33909,26039,1.66774248887379,"2017"
"divorce",0,1,33909,26039,1.66774248887379,"2017"
"widening",0,1,33909,26039,1.66774248887379,"2017"
"plunged",0,1,33909,26039,1.66774248887379,"2017"
"terror",0,1,33909,26039,1.66774248887379,"2017"
"genital",0,1,33909,26039,1.66774248887379,"2017"
"breathing",0,1,33909,26039,1.66774248887379,"2017"
"ageing",0,1,33909,26039,1.66774248887379,"2017"
"oppose",0,1,33909,26039,1.66774248887379,"2017"
"re-evaluation",0,1,33909,26039,1.66774248887379,"2017"
"havens",0,1,33909,26039,1.66774248887379,"2017"
"enriching",0,1,33909,26039,1.66774248887379,"2017"
"reasonable",0,1,33909,26039,1.66774248887379,"2017"
"37",0,1,33909,26039,1.66774248887379,"2017"
"self-regulation",0,1,33909,26039,1.66774248887379,"2017"
"redress",0,1,33909,26039,1.66774248887379,"2017"
"jobseeker",0,1,33909,26039,1.66774248887379,"2017"
"kashmir",0,1,33909,26039,1.66774248887379,"2017"
"ditch",0,1,33909,26039,1.66774248887379,"2017"
"reaffirm",0,1,33909,26039,1.66774248887379,"2017"
"sidelined",0,1,33909,26039,1.66774248887379,"2017"
"concluded",0,1,33909,26039,1.66774248887379,"2017"
"activists",0,1,33909,26039,1.66774248887379,"2017"
"vibrant",0,1,33909,26039,1.66774248887379,"2017"
"bovine",0,1,33909,26039,1.66774248887379,"2017"
"badly",0,1,33909,26039,1.66774248887379,"2017"
"nuclear-free",0,1,33909,26039,1.66774248887379,"2017"
"outweighs",0,1,33909,26039,1.66774248887379,"2017"
"bed",0,1,33909,26039,1.66774248887379,"2017"
"liaise",0,1,33909,26039,1.66774248887379,"2017"
"perpetrators",0,1,33909,26039,1.66774248887379,"2017"
"watched",0,1,33909,26039,1.66774248887379,"2017"
"religion",0,1,33909,26039,1.66774248887379,"2017"
"minimising",0,1,33909,26039,1.66774248887379,"2017"
"dysfunctional",0,1,33909,26039,1.66774248887379,"2017"
"professionalism",0,1,33909,26039,1.66774248887379,"2017"
"pharmacies",0,1,33909,26039,1.66774248887379,"2017"
"coursing",0,1,33909,26039,1.66774248887379,"2017"
"real-terms",0,1,33909,26039,1.66774248887379,"2017"
"legitimate",0,1,33909,26039,1.66774248887379,"2017"
"20-point",0,1,33909,26039,1.66774248887379,"2017"
"symptoms",0,1,33909,26039,1.66774248887379,"2017"
"cyber-security",0,1,33909,26039,1.66774248887379,"2017"
"interest-free",0,1,33909,26039,1.66774248887379,"2017"
"rabbit",0,1,33909,26039,1.66774248887379,"2017"
"regimes",0,1,33909,26039,1.66774248887379,"2017"
"subsidised",0,1,33909,26039,1.66774248887379,"2017"
"farms",0,1,33909,26039,1.66774248887379,"2017"
"integral",0,1,33909,26039,1.66774248887379,"2017"
"expectancy",0,1,33909,26039,1.66774248887379,"2017"
"fights",0,1,33909,26039,1.66774248887379,"2017"
"overseen",0,1,33909,26039,1.66774248887379,"2017"
"legacy",0,1,33909,26039,1.66774248887379,"2017"
"undiagnosed",0,1,33909,26039,1.66774248887379,"2017"
"looked",0,1,33909,26039,1.66774248887379,"2017"
"rejoin",0,1,33909,26039,1.66774248887379,"2017"
"deter",0,1,33909,26039,1.66774248887379,"2017"
"difficult",0,1,33909,26039,1.66774248887379,"2017"
"female",0,1,33909,26039,1.66774248887379,"2017"
"high-paid",0,1,33909,26039,1.66774248887379,"2017"
"beginning",0,1,33909,26039,1.66774248887379,"2017"
"handing",0,1,33909,26039,1.66774248887379,"2017"
"differently",0,1,33909,26039,1.66774248887379,"2017"
"earliest",0,1,33909,26039,1.66774248887379,"2017"
"agent",0,1,33909,26039,1.66774248887379,"2017"
"worrying",0,1,33909,26039,1.66774248887379,"2017"
"evading",0,1,33909,26039,1.66774248887379,"2017"
"recognising",0,1,33909,26039,1.66774248887379,"2017"
"trump",0,1,33909,26039,1.66774248887379,"2017"
"privacy",0,1,33909,26039,1.66774248887379,"2017"
"proportionate",0,1,33909,26039,1.66774248887379,"2017"
"internships",0,1,33909,26039,1.66774248887379,"2017"
"hostels",0,1,33909,26039,1.66774248887379,"2017"
"plummeted",0,1,33909,26039,1.66774248887379,"2017"
"pub",0,1,33909,26039,1.66774248887379,"2017"
"assumes",0,1,33909,26039,1.66774248887379,"2017"
"man",0,1,33909,26039,1.66774248887379,"2017"
"australian",0,1,33909,26039,1.66774248887379,"2017"
"miscarriages",0,1,33909,26039,1.66774248887379,"2017"
"self-employed",0,1,33909,26039,1.66774248887379,"2017"
"variations",0,1,33909,26039,1.66774248887379,"2017"
"clause",0,1,33909,26039,1.66774248887379,"2017"
"spins",0,1,33909,26039,1.66774248887379,"2017"
"collapsing",0,1,33909,26039,1.66774248887379,"2017"
"golden",0,1,33909,26039,1.66774248887379,"2017"
"disarmament",0,1,33909,26039,1.66774248887379,"2017"
"excuse",0,1,33909,26039,1.66774248887379,"2017"
"post-conflict",0,1,33909,26039,1.66774248887379,"2017"
"sector-specific",0,1,33909,26039,1.66774248887379,"2017"
"contaminated",0,1,33909,26039,1.66774248887379,"2017"
"inspector",0,1,33909,26039,1.66774248887379,"2017"
"regulate",0,1,33909,26039,1.66774248887379,"2017"
"nvq",0,1,33909,26039,1.66774248887379,"2017"
"uptake",0,1,33909,26039,1.66774248887379,"2017"
"orgreave",0,1,33909,26039,1.66774248887379,"2017"
"rocket",0,1,33909,26039,1.66774248887379,"2017"
"formal",0,1,33909,26039,1.66774248887379,"2017"
"ultra",0,1,33909,26039,1.66774248887379,"2017"
"firefighters",0,1,33909,26039,1.66774248887379,"2017"
"laird",0,1,33909,26039,1.66774248887379,"2017"
"evolving",0,1,33909,26039,1.66774248887379,"2017"
"slowing",0,1,33909,26039,1.66774248887379,"2017"
"reset",0,1,33909,26039,1.66774248887379,"2017"
"tighten",0,1,33909,26039,1.66774248887379,"2017"
"stem",0,1,33909,26039,1.66774248887379,"2017"
"discourage",0,1,33909,26039,1.66774248887379,"2017"
"riots",0,1,33909,26039,1.66774248887379,"2017"
"approaches",0,1,33909,26039,1.66774248887379,"2017"
"unite",0,1,33909,26039,1.66774248887379,"2017"
"islands",0,1,33909,26039,1.66774248887379,"2017"
"emphasise",0,1,33909,26039,1.66774248887379,"2017"
"siphoned",0,1,33909,26039,1.66774248887379,"2017"
"husbandry",0,1,33909,26039,1.66774248887379,"2017"
"imposing",0,1,33909,26039,1.66774248887379,"2017"
"property",0,1,33909,26039,1.66774248887379,"2017"
"supplying",0,1,33909,26039,1.66774248887379,"2017"
"miners",0,1,33909,26039,1.66774248887379,"2017"
"demise",0,1,33909,26039,1.66774248887379,"2017"
"diesel",0,1,33909,26039,1.66774248887379,"2017"
"vastly",0,1,33909,26039,1.66774248887379,"2017"
"hutch",0,1,33909,26039,1.66774248887379,"2017"
"highlighting",0,1,33909,26039,1.66774248887379,"2017"
"calculations",0,1,33909,26039,1.66774248887379,"2017"
"prisoner",0,1,33909,26039,1.66774248887379,"2017"
"raided",0,1,33909,26039,1.66774248887379,"2017"
"wanted",0,1,33909,26039,1.66774248887379,"2017"
"ripped",0,1,33909,26039,1.66774248887379,"2017"
"drinks",0,1,33909,26039,1.66774248887379,"2017"
"4.2",0,1,33909,26039,1.66774248887379,"2017"
"disables",0,1,33909,26039,1.66774248887379,"2017"
"rendering",0,1,33909,26039,1.66774248887379,"2017"
"approaching",0,1,33909,26039,1.66774248887379,"2017"
"integrating",0,1,33909,26039,1.66774248887379,"2017"
"nuclear-armed",0,1,33909,26039,1.66774248887379,"2017"
"radicalisation",0,1,33909,26039,1.66774248887379,"2017"
"runs",0,1,33909,26039,1.66774248887379,"2017"
"papers",0,1,33909,26039,1.66774248887379,"2017"
"legally",0,1,33909,26039,1.66774248887379,"2017"
"coexist",0,1,33909,26039,1.66774248887379,"2017"
"divisions",0,1,33909,26039,1.66774248887379,"2017"
"biases",0,1,33909,26039,1.66774248887379,"2017"
"redistribution",0,1,33909,26039,1.66774248887379,"2017"
"rival",0,1,33909,26039,1.66774248887379,"2017"
"gun",0,1,33909,26039,1.66774248887379,"2017"
"peacekeeping",0,1,33909,26039,1.66774248887379,"2017"
"empowerment",0,1,33909,26039,1.66774248887379,"2017"
"2009",0,1,33909,26039,1.66774248887379,"2017"
"violate",0,1,33909,26039,1.66774248887379,"2017"
"escapes",0,1,33909,26039,1.66774248887379,"2017"
"pushed",0,1,33909,26039,1.66774248887379,"2017"
"stubbornly",0,1,33909,26039,1.66774248887379,"2017"
"underpins",0,1,33909,26039,1.66774248887379,"2017"
"worst-paid",0,1,33909,26039,1.66774248887379,"2017"
"scapegoat",0,1,33909,26039,1.66774248887379,"2017"
"enshrine",0,1,33909,26039,1.66774248887379,"2017"
"rolled",0,1,33909,26039,1.66774248887379,"2017"
"reluctant",0,1,33909,26039,1.66774248887379,"2017"
"lucrative",0,1,33909,26039,1.66774248887379,"2017"
"betting",0,1,33909,26039,1.66774248887379,"2017"
"racially",0,1,33909,26039,1.66774248887379,"2017"
"resistance",0,1,33909,26039,1.66774248887379,"2017"
"actively",0,1,33909,26039,1.66774248887379,"2017"
"one-year-olds",0,1,33909,26039,1.66774248887379,"2017"
"awarding",0,1,33909,26039,1.66774248887379,"2017"
"440",0,1,33909,26039,1.66774248887379,"2017"
"died",0,1,33909,26039,1.66774248887379,"2017"
"guns",0,1,33909,26039,1.66774248887379,"2017"
"grave",0,1,33909,26039,1.66774248887379,"2017"
"domestically",0,1,33909,26039,1.66774248887379,"2017"
"acknowledge",0,1,33909,26039,1.66774248887379,"2017"
"fi",0,1,33909,26039,1.66774248887379,"2017"
"retrofit",0,1,33909,26039,1.66774248887379,"2017"
"whistleblowers",0,1,33909,26039,1.66774248887379,"2017"
"accept",0,1,33909,26039,1.66774248887379,"2017"
"eligibility",0,1,33909,26039,1.66774248887379,"2017"
"reorganisation",0,1,33909,26039,1.66774248887379,"2017"
"tandem",0,1,33909,26039,1.66774248887379,"2017"
"simply",0,1,33909,26039,1.66774248887379,"2017"
"esol",0,1,33909,26039,1.66774248887379,"2017"
"viability",0,1,33909,26039,1.66774248887379,"2017"
"subsidiaries",0,1,33909,26039,1.66774248887379,"2017"
"long-established",0,1,33909,26039,1.66774248887379,"2017"
"napoleonic",0,1,33909,26039,1.66774248887379,"2017"
"bees",0,1,33909,26039,1.66774248887379,"2017"
"istanbul",0,1,33909,26039,1.66774248887379,"2017"
"demographics",0,1,33909,26039,1.66774248887379,"2017"
"pockets",0,1,33909,26039,1.66774248887379,"2017"
"a1",0,1,33909,26039,1.66774248887379,"2017"
"consequence",0,1,33909,26039,1.66774248887379,"2017"
"easily",0,1,33909,26039,1.66774248887379,"2017"
"readily",0,1,33909,26039,1.66774248887379,"2017"
"2016",0,1,33909,26039,1.66774248887379,"2017"
"lines",0,1,33909,26039,1.66774248887379,"2017"
"conventional",0,1,33909,26039,1.66774248887379,"2017"
"overseas-only",0,1,33909,26039,1.66774248887379,"2017"
"uncertain",0,1,33909,26039,1.66774248887379,"2017"
"withdraw",0,1,33909,26039,1.66774248887379,"2017"
"religious",0,1,33909,26039,1.66774248887379,"2017"
"under-resourced",0,1,33909,26039,1.66774248887379,"2017"
"realising",0,1,33909,26039,1.66774248887379,"2017"
"demonstrating",0,1,33909,26039,1.66774248887379,"2017"
"right-to-buy",0,1,33909,26039,1.66774248887379,"2017"
"bolster",0,1,33909,26039,1.66774248887379,"2017"
"flows",0,1,33909,26039,1.66774248887379,"2017"
"hitting",0,1,33909,26039,1.66774248887379,"2017"
"constantly",0,1,33909,26039,1.66774248887379,"2017"
"clearly",0,1,33909,26039,1.66774248887379,"2017"
"alleged",0,1,33909,26039,1.66774248887379,"2017"
"collectively",0,1,33909,26039,1.66774248887379,"2017"
"false",0,1,33909,26039,1.66774248887379,"2017"
"slower",0,1,33909,26039,1.66774248887379,"2017"
"cox",0,1,33909,26039,1.66774248887379,"2017"
"crippling",0,1,33909,26039,1.66774248887379,"2017"
"inefficient",0,1,33909,26039,1.66774248887379,"2017"
"cross-departmental",0,1,33909,26039,1.66774248887379,"2017"
"starving",0,1,33909,26039,1.66774248887379,"2017"
"esa",0,1,33909,26039,1.66774248887379,"2017"
"corrupt",0,1,33909,26039,1.66774248887379,"2017"
"taxi",0,1,33909,26039,1.66774248887379,"2017"
"liabilities",0,1,33909,26039,1.66774248887379,"2017"
"unilateral",0,1,33909,26039,1.66774248887379,"2017"
"reasonably",0,1,33909,26039,1.66774248887379,"2017"
"rapidly",0,1,33909,26039,1.66774248887379,"2017"
"insistence",0,1,33909,26039,1.66774248887379,"2017"
"planned",0,1,33909,26039,1.66774248887379,"2017"
"sunset",0,1,33909,26039,1.66774248887379,"2017"
"regularly",0,1,33909,26039,1.66774248887379,"2017"
"lenders",0,1,33909,26039,1.66774248887379,"2017"
"combatting",0,1,33909,26039,1.66774248887379,"2017"
"preparation",0,1,33909,26039,1.66774248887379,"2017"
"transcend",0,1,33909,26039,1.66774248887379,"2017"
"tolls",0,1,33909,26039,1.66774248887379,"2017"
"performance-managed",0,1,33909,26039,1.66774248887379,"2017"
"abuser",0,1,33909,26039,1.66774248887379,"2017"
"striking",0,1,33909,26039,1.66774248887379,"2017"
"02",0,1,33909,26039,1.66774248887379,"2017"
"tenancy",0,1,33909,26039,1.66774248887379,"2017"
"07",0,1,33909,26039,1.66774248887379,"2017"
"4,000",0,1,33909,26039,1.66774248887379,"2017"
"article",0,1,33909,26039,1.66774248887379,"2017"
"roma",0,1,33909,26039,1.66774248887379,"2017"
"first-hand",0,1,33909,26039,1.66774248887379,"2017"
"leverage",0,1,33909,26039,1.66774248887379,"2017"
"2014",0,1,33909,26039,1.66774248887379,"2017"
"decently",0,1,33909,26039,1.66774248887379,"2017"
"consideration",0,1,33909,26039,1.66774248887379,"2017"
"obtain",0,1,33909,26039,1.66774248887379,"2017"
"welcoming",0,1,33909,26039,1.66774248887379,"2017"
"road-safety",0,1,33909,26039,1.66774248887379,"2017"
"mod",0,1,33909,26039,1.66774248887379,"2017"
"association",0,1,33909,26039,1.66774248887379,"2017"
"sats",0,1,33909,26039,1.66774248887379,"2017"
"workloads",0,1,33909,26039,1.66774248887379,"2017"
"exempting",0,1,33909,26039,1.66774248887379,"2017"
"lotteries",0,1,33909,26039,1.66774248887379,"2017"
"passes",0,1,33909,26039,1.66774248887379,"2017"
"experienced",0,1,33909,26039,1.66774248887379,"2017"
"races",0,1,33909,26039,1.66774248887379,"2017"
"reminder",0,1,33909,26039,1.66774248887379,"2017"
"mineworkers",0,1,33909,26039,1.66774248887379,"2017"
"illustrate",0,1,33909,26039,1.66774248887379,"2017"
"attempted",0,1,33909,26039,1.66774248887379,"2017"
"prohibitively",0,1,33909,26039,1.66774248887379,"2017"
"saves",0,1,33909,26039,1.66774248887379,"2017"
"circuses",0,1,33909,26039,1.66774248887379,"2017"
"unreliable",0,1,33909,26039,1.66774248887379,"2017"
"index",0,1,33909,26039,1.66774248887379,"2017"
"chips",0,1,33909,26039,1.66774248887379,"2017"
"small-business",0,1,33909,26039,1.66774248887379,"2017"
"moderns",0,1,33909,26039,1.66774248887379,"2017"
"occupancy",0,1,33909,26039,1.66774248887379,"2017"
"seeks",0,1,33909,26039,1.66774248887379,"2017"
"parity",0,1,33909,26039,1.66774248887379,"2017"
"belts",0,1,33909,26039,1.66774248887379,"2017"
"hire",0,1,33909,26039,1.66774248887379,"2017"
"redressing",0,1,33909,26039,1.66774248887379,"2017"
"slips",0,1,33909,26039,1.66774248887379,"2017"
"streams",0,1,33909,26039,1.66774248887379,"2017"
"bottle",0,1,33909,26039,1.66774248887379,"2017"
"warrant",0,1,33909,26039,1.66774248887379,"2017"
"habitation",0,1,33909,26039,1.66774248887379,"2017"
"bans",0,1,33909,26039,1.66774248887379,"2017"
"near-record",0,1,33909,26039,1.66774248887379,"2017"
"generating",0,1,33909,26039,1.66774248887379,"2017"
"rented",0,1,33909,26039,1.66774248887379,"2017"
"prisoner-staff",0,1,33909,26039,1.66774248887379,"2017"
"wake",0,1,33909,26039,1.66774248887379,"2017"
"valued",0,1,33909,26039,1.66774248887379,"2017"
"state-of-the-art",0,1,33909,26039,1.66774248887379,"2017"
"firefighter",0,1,33909,26039,1.66774248887379,"2017"
"pitches",0,1,33909,26039,1.66774248887379,"2017"
"sit",0,1,33909,26039,1.66774248887379,"2017"
"greenest",0,1,33909,26039,1.66774248887379,"2017"
"stewardship",0,1,33909,26039,1.66774248887379,"2017"
"harassment",0,1,33909,26039,1.66774248887379,"2017"
"benches",0,1,33909,26039,1.66774248887379,"2017"
"stimulating",0,1,33909,26039,1.66774248887379,"2017"
"credible",0,1,33909,26039,1.66774248887379,"2017"
"unprotected",0,1,33909,26039,1.66774248887379,"2017"
"continuously",0,1,33909,26039,1.66774248887379,"2017"
"weakening",0,1,33909,26039,1.66774248887379,"2017"
"safety-at-work",0,1,33909,26039,1.66774248887379,"2017"
"third-party",0,1,33909,26039,1.66774248887379,"2017"
"congo",0,1,33909,26039,1.66774248887379,"2017"
"endeavours",0,1,33909,26039,1.66774248887379,"2017"
"chronically",0,1,33909,26039,1.66774248887379,"2017"
"definitions",0,1,33909,26039,1.66774248887379,"2017"
"shirkers",0,1,33909,26039,1.66774248887379,"2017"
"redundant",0,1,33909,26039,1.66774248887379,"2017"
"instantly",0,1,33909,26039,1.66774248887379,"2017"
"privatise",0,1,33909,26039,1.66774248887379,"2017"
"pointless",0,1,33909,26039,1.66774248887379,"2017"
"ruthlessly",0,1,33909,26039,1.66774248887379,"2017"
"formula",0,1,33909,26039,1.66774248887379,"2017"
"reference",0,1,33909,26039,1.66774248887379,"2017"
"enhances",0,1,33909,26039,1.66774248887379,"2017"
"investigatory",0,1,33909,26039,1.66774248887379,"2017"
"settled",0,1,33909,26039,1.66774248887379,"2017"
"branches",0,1,33909,26039,1.66774248887379,"2017"
"eurojust",0,1,33909,26039,1.66774248887379,"2017"
"refusal",0,1,33909,26039,1.66774248887379,"2017"
"home-owning",0,1,33909,26039,1.66774248887379,"2017"
"reinvent",0,1,33909,26039,1.66774248887379,"2017"
"civilian",0,1,33909,26039,1.66774248887379,"2017"
"progressive",0,1,33909,26039,1.66774248887379,"2017"
"r&d-intensive",0,1,33909,26039,1.66774248887379,"2017"
"interaction",0,1,33909,26039,1.66774248887379,"2017"
"challenged",0,1,33909,26039,1.66774248887379,"2017"
"environments",0,1,33909,26039,1.66774248887379,"2017"
"evidence-based",0,1,33909,26039,1.66774248887379,"2017"
"visas",0,1,33909,26039,1.66774248887379,"2017"
"re-offending",0,1,33909,26039,1.66774248887379,"2017"
"corbyn",0,1,33909,26039,1.66774248887379,"2017"
"automotive",0,1,33909,26039,1.66774248887379,"2017"
"hard-fought",0,1,33909,26039,1.66774248887379,"2017"
"86",0,1,33909,26039,1.66774248887379,"2017"
"contributory",0,1,33909,26039,1.66774248887379,"2017"
"120s",0,1,33909,26039,1.66774248887379,"2017"
"frustration",0,1,33909,26039,1.66774248887379,"2017"
"ambulance",0,1,33909,26039,1.66774248887379,"2017"
"switching",0,1,33909,26039,1.66774248887379,"2017"
"talked",0,1,33909,26039,1.66774248887379,"2017"
"fragmentation",0,1,33909,26039,1.66774248887379,"2017"
"ceasing",0,1,33909,26039,1.66774248887379,"2017"
"became",0,1,33909,26039,1.66774248887379,"2017"
"served",0,1,33909,26039,1.66774248887379,"2017"
"4.9",0,1,33909,26039,1.66774248887379,"2017"
"gave",0,1,33909,26039,1.66774248887379,"2017"
"scots",0,1,33909,26039,1.66774248887379,"2017"
"evasion",0,1,33909,26039,1.66774248887379,"2017"
"blockade",0,1,33909,26039,1.66774248887379,"2017"
"disempowered",0,1,33909,26039,1.66774248887379,"2017"
"movement",0,1,33909,26039,1.66774248887379,"2017"
"material",0,1,33909,26039,1.66774248887379,"2017"
"falkland",0,1,33909,26039,1.66774248887379,"2017"
"parking",0,1,33909,26039,1.66774248887379,"2017"
"presenting",0,1,33909,26039,1.66774248887379,"2017"
"buyer",0,1,33909,26039,1.66774248887379,"2017"
"under-funded",0,1,33909,26039,1.66774248887379,"2017"
"systemically",0,1,33909,26039,1.66774248887379,"2017"
"vilified",0,1,33909,26039,1.66774248887379,"2017"
"recommendations",6,9,33903,26031,1.65732089199448,"2017"
"war",6,9,33903,26031,1.65732089199448,"2017"
"rolling",1,3,33908,26037,1.64421684031247,"2017"
"online",1,3,33908,26037,1.64421684031247,"2017"
"rape",1,3,33908,26037,1.64421684031247,"2017"
"upgrading",1,3,33908,26037,1.64421684031247,"2017"
"relationships",1,3,33908,26037,1.64421684031247,"2017"
"terrorism",1,3,33908,26037,1.64421684031247,"2017"
"refugee",1,3,33908,26037,1.64421684031247,"2017"
"sexual",1,3,33908,26037,1.64421684031247,"2017"
"veterans",1,3,33908,26037,1.64421684031247,"2017"
